benchmark,threads,gpu_blocks,partition,cpu_page_faults,gpu_page_faults,htod_migration_mb,dtoh_migration_mb,cpu_pf_data_mb,gpu_pf_data_mb
HSTO,64,16,0.1,327,11235,31.8125,31.8125,1.27734375,43.88671875
HSTO,64,16,0.25,287,8961,32.66796875,32.66796875,1.12109375,35.00390625
HSTO,64,16,0.5,244,10244,31.703125,31.703125,0.953125,40.015625
HSTO,64,16,0.75,256,10103,31.6484375,31.6484375,1.0,39.46484375
HSTO,64,16,0.9,236,8306,26.37109375,26.37109375,0.921875,32.4453125
HSTO,64,16,1.0,459,7512,26.86328125,26.86328125,1.79296875,29.34375
HSTO,64,32,0.0,626,25649,31.07421875,31.07421875,2.4453125,100.19140625
HSTO,64,32,0.1,389,17583,29.0234375,29.0234375,1.51953125,68.68359375
HSTO,64,32,0.25,276,15698,28.40234375,28.40234375,1.078125,61.3203125
HSTO,64,32,0.5,380,29175,32.63671875,32.63671875,1.484375,113.96484375
HSTO,64,32,0.75,314,17510,27.41796875,27.41796875,1.2265625,68.3984375
HSTO,64,32,0.9,493,26449,29.89453125,29.89453125,1.92578125,103.31640625
HSTO,64,32,1.0,193,16027,26.58984375,26.58984375,0.75390625,62.60546875
HSTO,64,64,0.0,177,27273,22.08203125,22.08203125,0.69140625,106.53515625
HSTO,64,64,0.1,236,25773,30.26953125,30.26953125,0.921875,100.67578125
HSTO,64,64,0.25,211,32340,27.16796875,27.16796875,0.82421875,126.328125
HSTO,64,64,0.5,273,33941,28.8359375,28.8359375,1.06640625,132.58203125
HSTO,64,64,0.75,199,23254,26.859375,26.859375,0.77734375,90.8359375
HSTO,64,64,0.9,166,35949,27.16015625,27.16015625,0.6484375,140.42578125
HSTO,64,64,1.0,179,25504,26.7109375,26.7109375,0.69921875,99.625
